golf_australia_url,golf_australia_name,golf_australia_course_info,course_id,holes
https://www.golf.org.au/oberon-golf-club/,Oberon Golf Club,"Golf Course ID: 20709,  18 hole",20709,18
https://www.golf.org.au/ouse-golf-club/,Ouse Golf Club,"Golf Course ID: 76235,  9 hole",76235,9
https://www.golf.org.au/oakwood-park-golf-club/,Oakwood Park Golf Club,"Golf Course ID: 41419,  9 hole",41419,9
https://www.golf.org.au/oakleigh-golf-club/,Oakleigh Golf Club,"Golf Course ID: 30218,  0 hole",30218,0
https://www.golf.org.au/oaklands-golf-club/,Oaklands Golf Club,"Golf Course ID: 22512,  9 hole",22512,9
https://www.golf.org.au/oakbank-golf-club/,Oakbank Golf Club,"Golf Course ID: 51112,  9 hole",51112,9
https://www.golf.org.au/oakey-golf-club/,Oakey Golf Club,"Golf Course ID: 40514,  18 hole",40514,18
https://www.golf.org.au/nyngan-golf-club/,Nyngan Golf Club,"Golf Course ID: 22419,  18 hole",22419,18
https://www.golf.org.au/nyah-west-golf-club/,Nyah West Golf Club,"Golf Course ID: 31511,  18 hole",31511,18
https://www.golf.org.au/nyabing-golf-club/,Nyabing Golf Club,"Golf Course ID: 65904,  18 hole",65904,18
https://www.golf.org.au/nungarin-golf-club/,Nungarin Golf Club,"Golf Course ID: 64023,  18 hole",64023,18
https://www.golf.org.au/numurkah-golf-club-vic/,Numurkah Golf Club (VIC),"Golf Course ID: 31111,  18 hole",31111,18
https://www.golf.org.au/nundle-golf-club/,Nundle Golf Club,"Golf Course ID: 22108,  9 hole",22108,9
https://www.golf.org.au/nudgee-golf-club/,Nudgee Golf Club,"Golf Course ID: 40109,  9 hole",40109,9
https://www.golf.org.au/nowra-golf-range-and-putt-putt/,Nowra Golf Range and Putt Putt,0 hole,N/A,0
https://www.golf.org.au/northern-golf-club/,Northern Golf Club,"Golf Course ID: 30126,  18 hole",30126,18
https://www.golf.org.au/northcote-golf-course/,Northcote Golf Course (VIC),"Golf Course ID: 30217,  0 hole",30217,0
https://www.golf.org.au/northcliffe-golf-club/,Northcliffe Golf Club,"Golf Course ID: 65106,  0 hole",65106,0
https://www.golf.org.au/northam-country-golf-club/,Northam Country Golf Club,"Golf Course ID: 64022,  18 hole",64022,18
https://www.golf.org.au/northbridge-golf-club/,Northbridge Golf Club,"Golf Course ID: 20220,  18 hole",20220,18
https://www.golf.org.au/northampton-golf-club/,Northampton Golf Club,"Golf Course ID: 66306,  18 hole",66306,18
https://www.golf.org.au/north-west-bay-golf-club/,North West Bay Golf Club,"Golf Course ID: 76232,  18 hole",76232,18
https://www.golf.org.au/north-stradbroke-island-golf-club/,North Stradbroke Island Golf Club,"Golf Course ID: 41112,  18 hole",41112,18
https://www.golf.org.au/north-sub-golf-driving-range/,North Sub Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/north-star-golf-club/,North Star Golf Club,"Golf Course ID: 21908,  9 hole",21908,9
https://www.golf.org.au/north-ryde-golf-club/,North Ryde Golf Club,"Golf Course ID: 20219,  18 hole",20219,18
https://www.golf.org.au/nowra-golf-&-recreation-club/,Nowra Golf & Recreation Club,"Golf Course ID: 21214,  18 hole",21214,18
https://www.golf.org.au/north-haven-golf-club/,North Haven Golf Club,"Golf Course ID: 50306,  9 hole",50306,9
https://www.golf.org.au/noosa-valley-golf-club/,Noosa Valley Golf Club,"Golf Course ID: 41320,  9 hole",41320,9
https://www.golf.org.au/northern-beaches-golf-centre/,Northern Beaches Golf Centre,0 hole,N/A,0
https://www.golf.org.au/north-adelaide-gc/,North Adelaide GC,"Golf Course ID: 50305,  36 hole",50305,36
https://www.golf.org.au/normanton-golf-club/,Normanton Golf Club,"Golf Course ID: 40616,  0 hole",40616,0
https://www.golf.org.au/norseman-golf-club/,Norseman Golf Club,"Golf Course ID: 65607,  18 hole",65607,18
https://www.golf.org.au/noosa-hills-par-3-golf-course/,Noosa Hills Par 3 Golf Course,0 hole,N/A,0
https://www.golf.org.au/nokaning-golf-club/,Nokaning Golf Club,"Golf Course ID: 65505,  18 hole",65505,18
https://www.golf.org.au/nhill-golf-club/,Nhill Golf Club,"Golf Course ID: 32022,  18 hole",32022,18
https://www.golf.org.au/newry-golf-club/,Newry Golf Club,"Golf Course ID: 30908,  18 hole",30908,18
https://www.golf.org.au/newcastle-golf-practice-centre/,Newcastle Golf Practice Centre,0 hole,N/A,0
https://www.golf.org.au/newcastle-golf-club/,Newcastle Golf Club,"Golf Course ID: 21809,  18 hole",21809,18
https://www.golf.org.au/new-town-bay-golf-club/,New Town Bay Golf Club,"Golf Course ID: 76214,  9 hole",76214,9
https://www.golf.org.au/newdegate-golf-club/,Newdegate Golf Club,"Golf Course ID: 65903,  18 hole",65903,18
https://www.golf.org.au/new-norfolk-golf-club-tas/,New Norfolk Golf Club (TAS),"Golf Course ID: 76231,  9 hole",76231,9
https://www.golf.org.au/nedlands-golf-club/,Nedlands Golf Club,"Golf Course ID: 60113,  9 hole",60113,9
https://www.golf.org.au/natimuk-golf-club/,Natimuk Golf Club,"Golf Course ID: 32021,  18 hole",32021,18
https://www.golf.org.au/nathalia-golf-club-vic/,Nathalia Golf Club (VIC),"Golf Course ID: 31110,  9 hole",31110,9
https://www.golf.org.au/narromine-golf-club/,Narromine Golf Club,"Golf Course ID: 22418,  18 hole",22418,18
https://www.golf.org.au/narrogin-golf-club/,Narrogin Golf Club,"Golf Course ID: 65808,  18 hole",65808,18
https://www.golf.org.au/narrabri-golf-club/,Narrabri Golf Club,"Golf Course ID: 21907,  18 hole",21907,18
https://www.golf.org.au/narrandera-golf-club/,Narrandera Golf Club,"Golf Course ID: 22219,  18 hole",22219,18
https://www.golf.org.au/narpanup-golf-club/,Narpanup Golf Club,"Golf Course ID: 66908,  18 hole",66908,18
https://www.golf.org.au/narooma-golf-club/,Narooma Golf Club,"Golf Course ID: 21008,  18 hole",21008,18
https://www.golf.org.au/naracoorte-holiday-park/,Naracoorte Holiday Park,0 hole,N/A,0
https://www.golf.org.au/narembeen-golf-club/,Narembeen Golf Club,"Golf Course ID: 66608,  18 hole",66608,18
https://www.golf.org.au/needilup-golf-club/,Needilup Golf Club,"Golf Course ID: 66706,  0 hole",66706,0
https://www.golf.org.au/naracoorte-golf-club/,Naracoorte Golf Club,"Golf Course ID: 51009,  18 hole",51009,18
https://www.golf.org.au/nannup-golf-club/,Nannup Golf Club,"Golf Course ID: 65108,  9 hole",65108,9
https://www.golf.org.au/nandaly-golf-club/,Nandaly Golf Club,"Golf Course ID: 31208,  0 hole",31208,0
https://www.golf.org.au/nanango-golf-club/,Nanango Golf Club,"Golf Course ID: 41319,  18 hole",41319,18
https://www.golf.org.au/nairne-golf-club/,Nairne Golf Club,"Golf Course ID: 51111,  9 hole",51111,9
https://www.golf.org.au/nagambie-golf-club/,Nagambie Golf Club,"Golf Course ID: 30809,  18 hole",30809,18
https://www.golf.org.au/myrtleford-golf-club/,Myrtleford Golf Club,"Golf Course ID: 31415,  18 hole",31415,18
https://www.golf.org.au/nambour-golf-club/,Nambour Golf Club,"Golf Course ID: 41318,  9 hole",41318,9
https://www.golf.org.au/murwillumbah-golf-club/,Murwillumbah Golf Club,"Golf Course ID: 22011,  18 hole",22011,18
https://www.golf.org.au/muswellbrook-golf-club/,Muswellbrook Golf Club,"Golf Course ID: 21111,  18 hole",21111,18
https://www.golf.org.au/murrurundi-golf-club/,Murrurundi Golf Club,"Golf Course ID: 21110,  9 hole",21110,9
https://www.golf.org.au/murtoa-golf-club/,Murtoa Golf Club,"Golf Course ID: 32020,  18 hole",32020,18
https://www.golf.org.au/murrumbidgee-country-club/,Murrumbidgee Country Club,"Golf Course ID: 20614,  18 hole",20614,18
https://www.golf.org.au/muttaburra-golf-club/,Muttaburra Golf Club,"Golf Course ID: 40407,  18 hole",40407,18
https://www.golf.org.au/murrayville-golf-club/,Murrayville Golf Club,"Golf Course ID: 31305,  9 hole",31305,9
https://www.golf.org.au/murray-downs-golf-&-country-club/,Murray Downs Golf & Country Club,"Golf Course ID: 31509,  18 hole",31509,18
https://www.golf.org.au/murray-bridge-golf-club/,Murray Bridge Golf Club,"Golf Course ID: 50608,  18 hole",50608,18
https://www.golf.org.au/dunalley-golf-club/,Dunalley Golf Club,"Golf Course ID: 76230,  9 hole",76230,9
https://www.golf.org.au/murgon-golf-club/,Murgon Golf Club,"Golf Course ID: 41317,  9 hole",41317,9
https://www.golf.org.au/murrabit-golf-club/,Murrabit Golf Club,"Golf Course ID: 31508,  12 hole",31508,12
https://www.golf.org.au/murchison-golf-club/,Murchison Golf Club,"Golf Course ID: 31109,  18 hole",31109,18
https://www.golf.org.au/murdoch-pines-golf-and-recreation-park/,Murdoch Pines Golf and Recreation Park,0 hole,N/A,0
https://www.golf.org.au/munglinup-golf-club/,Munglinup Golf Club,"Golf Course ID: 65703,  18 hole",65703,18
https://www.golf.org.au/muntadgin-golf-club/,Muntadgin Golf Club,"Golf Course ID: 65504,  18 hole",65504,18
https://www.golf.org.au/nambucca-heads-island-golf-club/,Nambucca Heads Island Golf Club,"Golf Course ID: 21611,  18 hole",21611,18
https://www.golf.org.au/muree-golf-club/,Muree Golf Club,"Golf Course ID: 21807,  18 hole",21807,18
https://www.golf.org.au/mundubbera-golf-club/,Mundubbera Golf Club,"Golf Course ID: 41415,  9 hole",41415,9
https://www.golf.org.au/mullumbimby-golf-club/,Mullumbimby Golf Club,"Golf Course ID: 22010,  18 hole",22010,18
https://www.golf.org.au/mullewa-golf-course/,Mullewa Golf Course,"Golf Course ID: 66305,  18 hole",66305,18
https://www.golf.org.au/mundaring-sporting-club/,Mundaring Sporting Club,"Golf Course ID: 65403,  18 hole",65403,18
https://www.golf.org.au/mudgee-golf-club/,Mudgee Golf Club,"Golf Course ID: 20708,  18 hole",20708,18
https://www.golf.org.au/mount-pleasant-and-district-golf-club/,Mount Pleasant and District Golf Club,"Golf Course ID: 50607,  18 hole",50607,18
https://www.golf.org.au/mount-perry-golf-club/,Mount Perry Golf Club,"Golf Course ID: 41414,  18 hole",41414,18
https://www.golf.org.au/mount-morgan-golf-club/,Mount Morgan Golf Club,"Golf Course ID: 40313,  18 hole",40313,18
https://www.golf.org.au/mount-macedon-golf-club/,Mount Macedon Golf Club,"Golf Course ID: 30605,  18 hole",30605,18
https://www.golf.org.au/the-stirling-golf-club/,The Stirling Golf Club,"Golf Course ID: 50204,  18 hole",50204,18
https://www.golf.org.au/mount-warren-park-golf-club/,Mount Warren Park Golf Club,"Golf Course ID: 41111,  18 hole",41111,18
https://www.golf.org.au/muirfield-golf-club/,Muirfield Golf Club,"Golf Course ID: 20115,  18 hole",20115,18
https://www.golf.org.au/mount-xavier-golf-club/,Mount Xavier Golf Club,"Golf Course ID: 30416,  18 hole",30416,18
https://www.golf.org.au/mukinbudin-golf-club/,Mukinbudin Golf Club,"Golf Course ID: 67203,  18 hole",67203,18
https://www.golf.org.au/mount-gravatt-driving-range/,Mount Gravatt Driving Range,0 hole,N/A,0
https://www.golf.org.au/mount-coolum-golf-club/,Mount Coolum Golf Club,"Golf Course ID: 41316,  0 hole",41316,0
https://www.golf.org.au/mount-broughton-golf-club/,Mount Broughton Golf Club,"Golf Course ID: 21213,  18 hole",21213,18
https://www.golf.org.au/mount-alexander-golf-club/,Mount Alexander Golf Club,"Golf Course ID: 30604,  18 hole",30604,18
https://www.golf.org.au/mowbray-golf-club/,Mowbray Golf Club,"Golf Course ID: 76328,  18 hole",76328,18
https://www.golf.org.au/moura-&-district-golf-club/,Moura & District Golf Club,"Golf Course ID: 40312,  9 hole",40312,9
https://www.golf.org.au/mount-beauty-golf-club/,Mount Beauty Golf Club,"Golf Course ID: 31414,  18 hole",31414,18
https://www.golf.org.au/mountain-vista-golf-club/,Mountain Vista Golf Club,"Golf Course ID: 76429,  9 hole",76429,9
https://www.golf.org.au/mountain-view-golf-club/,Mountain View Golf Club,"Golf Course ID: 66503,  18 hole",66503,18
https://www.golf.org.au/mount-walker-golf-club/,Mount Walker Golf Club,"Golf Course ID: 66607,  18 hole",66607,18
https://www.golf.org.au/mount-lawley-golf-club-inc/,Mount Lawley Golf Club Inc,"Golf Course ID: 60112,  18 hole",60112,18
https://www.golf.org.au/mount-isa-golf-club/,Mount Isa Golf Club,"Golf Course ID: 41004,  18 hole",41004,18
https://www.golf.org.au/mount-garnet-golf-club/,Mount Garnet Golf Club,"Golf Course ID: 40615,  27 hole",40615,27
https://www.golf.org.au/mount-osmond-golf-club/,Mount Osmond Golf Club,"Golf Course ID: 50205,  18 hole",50205,18
https://www.golf.org.au/mount-magnet-golf-club/,Mount Magnet Golf Club,"Golf Course ID: 66104,  18 hole",66104,18
https://www.golf.org.au/mossman-golf-club/,Mossman Golf Club,"Golf Course ID: 40614,  18 hole",40614,18
https://www.golf.org.au/moss-vale-golf-club/,Moss Vale Golf Club,"Golf Course ID: 21212,  18 hole",21212,18
https://www.golf.org.au/morwell-golf-club/,Morwell Golf Club,"Golf Course ID: 31905,  18 hole",31905,18
https://www.golf.org.au/mosman-park-golf-club/,Mosman Park Golf Club,"Golf Course ID: 60102,  9 hole",60102,9
https://www.golf.org.au/moruya-golf-club/,Moruya Golf Club,"Golf Course ID: 21007,  18 hole",21007,18
https://www.golf.org.au/mountain-highway-golf-range/,Mountain Highway Golf Range,0 hole,N/A,0
https://www.golf.org.au/morven-golf-club/,Morven Golf Club,0 hole,N/A,0
https://www.golf.org.au/mornington-golf-club/,Mornington Golf Club,"Golf Course ID: 31609,  18 hole",31609,18
https://www.golf.org.au/morisset-country-club/,Morisset Country Club,"Golf Course ID: 20804,  18 hole",20804,18
https://www.golf.org.au/morgan-cadell-golf-club/,Morgan-Cadell Golf Club,"Golf Course ID: 50512,  18 hole",50512,18
https://www.golf.org.au/moree-golf-club/,Moree Golf Club,"Golf Course ID: 21905,  18 hole",21905,18
https://www.golf.org.au/morawa-golf-club/,Morawa Golf Club,"Golf Course ID: 67005,  18 hole",67005,18
https://www.golf.org.au/moranbah-golf-club/,Moranbah Golf Club,"Golf Course ID: 40207,  16 hole",40207,16
https://www.golf.org.au/morack-golf-course/,Morack Golf Course,"Golf Course ID: 33016,  0 hole",33016,0
https://www.golf.org.au/moorina-golf-club/,Moorina Golf Club,"Golf Course ID: 76327,  9 hole",76327,9
https://www.golf.org.au/mooroopna-golf-club/,Mooroopna Golf Club,"Golf Course ID: 31108,  18 hole",31108,18
https://www.golf.org.au/moore-park-golf-club/,Moore Park Golf Club,"Golf Course ID: 20114,  18 hole",20114,18
https://www.golf.org.au/mooralla-golf-club/,Mooralla Golf Club,"Golf Course ID: 31810,  9 hole",31810,9
https://www.golf.org.au/moonta-golf-club/,Moonta Golf Club,"Golf Course ID: 51308,  18 hole",51308,18
https://www.golf.org.au/moora-lakeview-golf-club/,Moora Lakeview Golf Club,"Golf Course ID: 65309,  18 hole",65309,18
https://www.golf.org.au/moonah-links-golf-club/,Moonah Links Golf Club,"Golf Course ID: 31616,  36 hole",31616,36
https://www.golf.org.au/moodiarrup-golf-club/,Moodiarrup Golf Club,"Golf Course ID: 65807,  9 hole",65807,9
https://www.golf.org.au/mollymook-golf-club/,Mollymook Golf Club,"Golf Course ID: 21211,  27 hole",21211,27
https://www.golf.org.au/molong-golf-club/,Molong Golf Club,"Golf Course ID: 20908,  18 hole",20908,18
https://www.golf.org.au/mitta-mitta-golf-club/,Mitta Mitta Golf Club,"Golf Course ID: 31413,  9 hole",31413,9
https://www.golf.org.au/mitiamo-golf-club/,Mitiamo Golf Club,"Golf Course ID: 30518,  18 hole",30518,18
https://www.golf.org.au/moe-golf-club/,Moe Golf Club,"Golf Course ID: 31904,  18 hole",31904,18
https://www.golf.org.au/mitchell-golf-club/,Mitchell Golf Club,"Golf Course ID: 41213,  18 hole",41213,18
https://www.golf.org.au/mister-tees-golf-driving-range/,Mister Tees Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/minyip-golf-club/,Minyip Golf Club,"Golf Course ID: 32018,  18 hole",32018,18
https://www.golf.org.au/mirage-country-club/,Mirage Country Club,"Golf Course ID: 40620,  9 hole",40620,9
https://www.golf.org.au/minlaton-golf-club/,Minlaton Golf Club,"Golf Course ID: 51307,  18 hole",51307,18
https://www.golf.org.au/mingenew-golf-club/,Mingenew Golf Club,"Golf Course ID: 67004,  18 hole",67004,18
https://www.golf.org.au/miriam-vale-golf-club/,Miriam Vale Golf Club,"Golf Course ID: 40311,  18 hole",40311,18
https://www.golf.org.au/milperra-golf-driving-range/,Milperra Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/millmerran-golf-club/,Millmerran Golf Club,"Golf Course ID: 40513,  9 hole",40513,9
https://www.golf.org.au/mingara-recreation-club-(adventure-golf)/,Mingara Recreation Club (Adventure Golf),0 hole,N/A,0
https://www.golf.org.au/miling-golf-club/,Miling Golf Club,"Golf Course ID: 66204,  18 hole",66204,18
https://www.golf.org.au/miles-golf-club/,Miles Golf Club,"Golf Course ID: 41212,  9 hole",41212,9
https://www.golf.org.au/mildura-golf-club/,Mildura Golf Club,"Golf Course ID: 31304,  18 hole",31304,18
https://www.golf.org.au/mid-north-junior-golf-centre/,Mid North Junior Golf Centre,0 hole,N/A,0
https://www.golf.org.au/middlemount-golf-club/,Middlemount Golf Club,"Golf Course ID: 40206,  18 hole",40206,18
https://www.golf.org.au/midlands-golf-club/,Midlands Golf Club,"Golf Course ID: 30415,  18 hole",30415,18
https://www.golf.org.au/the-metropolitan-golf-club-vic/,The Metropolitan Golf Club (VIC),"Golf Course ID: 30125,  18 hole",30125,18
https://www.golf.org.au/merrigum-golf-club-inc/,Merrigum Golf Club Inc,"Golf Course ID: 31107,  18 hole",31107,18
https://www.golf.org.au/millaa-millaa-golf-club/,Millaa Millaa Golf Club,"Golf Course ID: 40613,  18 hole",40613,18
https://www.golf.org.au/millicent-golf-club/,Millicent Golf Club,"Golf Course ID: 51007,  18 hole",51007,18
https://www.golf.org.au/menindee-golf-club/,Menindee Golf Club,"Golf Course ID: 21310,  9 hole",21310,9
https://www.golf.org.au/mendooran-golf-club/,Mendooran Golf Club,"Golf Course ID: 22417,  9 hole",22417,9
https://www.golf.org.au/melville-golf-centre-wa/,Melville Golf Centre (WA),0 hole,N/A,0
https://www.golf.org.au/melville-glades-golf-club/,Melville Glades Golf Club,"Golf Course ID: 60111,  18 hole",60111,18
https://www.golf.org.au/melton-golf-range/,Melton Golf Range,0 hole,N/A,0
https://www.golf.org.au/melton-valley-golf-club/,Melton Valley Golf Club,"Golf Course ID: 30413,  18 hole",30413,18
https://www.golf.org.au/melbourne-golf-academy/,Melbourne Golf Academy,0 hole,N/A,0
https://www.golf.org.au/melbourne-airport-golf-club/,Melbourne Airport Golf Club,"Golf Course ID: 30136,  18 hole",30136,18
https://www.golf.org.au/meckering-golf-club/,Meckering Golf Club,"Golf Course ID: 65201,  18 hole",65201,18
https://www.golf.org.au/meadow-springs-country-club/,Meadow Springs Country Club,"Golf Course ID: 68001,  18 hole",68001,18
https://www.golf.org.au/mcleod-country-golf-club/,McLeod Country Golf Club,"Golf Course ID: 40107,  9 hole",40107,9
https://www.golf.org.au/mccracken-golf-club/,McCracken Golf Club,"Golf Course ID: 51109,  18 hole",51109,18
https://www.golf.org.au/mccormacks-junior-golf-club/,McCormacks Junior Golf Club,0 hole,N/A,0
https://www.golf.org.au/maylands-peninsula-golf-course/,Maylands Peninsula Golf Course,"Golf Course ID: 61014,  0 hole",61014,0
https://www.golf.org.au/mathoura-golf-club/,Mathoura Golf Club,"Golf Course ID: 31106,  18 hole",31106,18
https://www.golf.org.au/meeniyan-golf-club/,Meeniyan Golf Club,"Golf Course ID: 31706,  18 hole",31706,18
https://www.golf.org.au/maryborough-golf-club/,Maryborough Golf Club,"Golf Course ID: 30412,  18 hole",30412,18
https://www.golf.org.au/maru-koala-and-animal-park/,Maru Koala and Animal Park,0 hole,N/A,0
https://www.golf.org.au/meekatharra-golf-club/,Meekatharra Golf Club,"Golf Course ID: 66103,  18 hole",66103,18
https://www.golf.org.au/marsden-park-golf-academy/,Marsden Park Golf Academy,0 hole,N/A,0
https://www.golf.org.au/marri-park-golf-course/,Marri Park Golf Course,"Golf Course ID: 61013,  0 hole",61013,0
https://www.golf.org.au/marrabel-golf-club/,Marrabel Golf Club,"Golf Course ID: 50511,  6 hole",50511,6
https://www.golf.org.au/maroondah-golf-park/,Maroondah Golf Park,0 hole,N/A,0
https://www.golf.org.au/marong-golf-club/,Marong Golf Club,"Golf Course ID: 30517,  18 hole",30517,18
https://www.golf.org.au/marrickville-golf-club/,Marrickville Golf Club,"Golf Course ID: 20315,  18 hole",20315,18
https://www.golf.org.au/marion-park-golf-club/,Marion Park Golf Club,"Golf Course ID: 50304,  9 hole",50304,9
https://www.golf.org.au/margaret-river-golf-club/,Margaret River Golf Club,"Golf Course ID: 66809,  18 hole",66809,18
https://www.golf.org.au/mareeba-golf-club/,Mareeba Golf Club,"Golf Course ID: 40612,  9 hole",40612,9
https://www.golf.org.au/marangaroo-golf-course/,Marangaroo Golf Course,"Golf Course ID: 61012,  0 hole",61012,0
https://www.golf.org.au/mansfield-golf-club/,Mansfield Golf Club,"Golf Course ID: 31412,  18 hole",31412,18
https://www.golf.org.au/mannum-golf-club/,Mannum Golf Club,"Golf Course ID: 50606,  9 hole",50606,9
https://www.golf.org.au/manly-golf-club/,Manly Golf Club,"Golf Course ID: 20111,  18 hole",20111,18
https://www.golf.org.au/manildra-golf-club/,Manildra Golf Club,"Golf Course ID: 20907,  9 hole",20907,9
https://www.golf.org.au/manangatang-golf-club/,Manangatang Golf Club,"Golf Course ID: 31302,  18 hole",31302,18
https://www.golf.org.au/mangrove-mountain-memorial-club/,Mangrove Mountain Memorial Club,"Golf Course ID: 20803,  9 hole",20803,9
https://www.golf.org.au/mandurah-country-club/,Mandurah Country Club,"Golf Course ID: 60110,  18 hole",60110,18
https://www.golf.org.au/mandeni-golf-club/,Mandeni Golf Club,"Golf Course ID: 21013,  9 hole",21013,9
https://www.golf.org.au/mallacoota-golf-club/,Mallacoota Golf Club,"Golf Course ID: 30907,  18 hole",30907,18
https://www.golf.org.au/maleny-golf-club/,Maleny Golf Club,"Golf Course ID: 41338,  0 hole",41338,0
https://www.golf.org.au/maldon-golf-club/,Maldon Golf Club,"Golf Course ID: 30603,  18 hole",30603,18
https://www.golf.org.au/maitland-golf-club/,Maitland Golf Club,"Golf Course ID: 51306,  18 hole",51306,18
https://www.golf.org.au/maitland-golf-club-%E2%80%93-easts-leisure-and-golf/,Maitland Golf Club - Easts Leisure and Golf,"Golf Course ID: 21108,  18 hole",21108,18
https://www.golf.org.au/magic-mountain-family-recreation-park/,Magic Mountain Family Recreation Park,0 hole,N/A,0
https://www.golf.org.au/manjimup-country-club/,Manjimup Country Club,"Golf Course ID: 65105,  18 hole",65105,18
https://www.golf.org.au/manilla-golf-club/,Manilla Golf Club,"Golf Course ID: 22107,  9 hole",22107,9
https://www.golf.org.au/magenta-shores-golf-and-country-club/,Magenta Shores Golf and Country Club,"Golf Course ID: 20810,  18 hole",20810,18
https://www.golf.org.au/magnetic-island-country-club/,Magnetic Island Country Club,"Golf Course ID: 40910,  18 hole",40910,18
https://www.golf.org.au/mackay-golf-club/,Mackay Golf Club,"Golf Course ID: 40909,  18 hole",40909,18
https://www.golf.org.au/macquarie-links-international-golf-club/,Macquarie Links International Golf Club,"Golf Course ID: 20508,  18 hole",20508,18
https://www.golf.org.au/macarthur-grange-country-club-nsw/,Macarthur Grange Country Club (NSW),"Golf Course ID: 20509,  18 hole",20509,18
https://www.golf.org.au/macksville-country-club/,Macksville Country Club,"Golf Course ID: 21510,  10 hole",21510,10
https://www.golf.org.au/lynwood-country-club/,Lynwood Country Club,"Golf Course ID: 20312,  18 hole",20312,18
https://www.golf.org.au/macarthur-golf-club/,MacArthur Golf Club,"Golf Course ID: 31808,  9 hole",31808,9
https://www.golf.org.au/lyndhurst-golf-club/,Lyndhurst Golf Club,"Golf Course ID: 20906,  9 hole",20906,9
https://www.golf.org.au/lower-north-coast-district-golf-association/,Lower North Coast District Golf Association,0 hole,N/A,0
https://www.golf.org.au/lucindale-country-club/,Lucindale Country Club,"Golf Course ID: 51006,  18 hole",51006,18
https://www.golf.org.au/lord-howe-island-golf-club/,Lord Howe Island Golf Club,"Golf Course ID: 20505,  9 hole",20505,9
https://www.golf.org.au/lowood-and-district-golf-club/,Lowood and District Golf Club,"Golf Course ID: 40806,  9 hole",40806,9
https://www.golf.org.au/longyard-golf-club/,Longyard Golf Club,"Golf Course ID: 22106,  18 hole",22106,18
https://www.golf.org.au/longreach-golf-club/,Longreach Golf Club,"Golf Course ID: 40406,  18 hole",40406,18
https://www.golf.org.au/longford-golf-club-tas/,Longford Golf Club (TAS),"Golf Course ID: 76325,  11 hole",76325,11
https://www.golf.org.au/long-reef-golf-club/,Long Reef Golf Club,"Golf Course ID: 20110,  18 hole",20110,18
https://www.golf.org.au/the-national-golf-club-at-long-island/,The National Golf Club at Long Island,"Golf Course ID: 30123,  18 hole",30123,18
https://www.golf.org.au/lockington-golf-club/,Lockington Golf Club,"Golf Course ID: 30516,  18 hole",30516,18
https://www.golf.org.au/lock-golf-club/,Lock Golf Club,"Golf Course ID: 51213,  18 hole",51213,18
https://www.golf.org.au/llandilo-golf-driving-range/,Llandilo Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/llanherne-golf-club/,Llanherne Golf Club,"Golf Course ID: 76224,  9 hole",76224,9
https://www.golf.org.au/loxton-golf-club/,Loxton Golf Club,"Golf Course ID: 50903,  18 hole",50903,18
https://www.golf.org.au/lockhart-golf-club/,Lockhart Golf Club,"Golf Course ID: 22218,  18 hole",22218,18
https://www.golf.org.au/lithgow-golf-club/,Lithgow Golf Club,"Golf Course ID: 20707,  18 hole",20707,18
https://www.golf.org.au/loch-sport-golf-club/,Loch Sport Golf Club,"Golf Course ID: 30905,  18 hole",30905,18
https://www.golf.org.au/lismore-hole-in-one/,Lismore Hole In One,0 hole,N/A,0
https://www.golf.org.au/lismore-workers-golf-club/,Lismore Workers Golf Club,"Golf Course ID: 22008,  18 hole",22008,18
https://www.golf.org.au/liverpool-golf-club/,Liverpool Golf Club,"Golf Course ID: 20217,  18 hole",20217,18
https://www.golf.org.au/lilliputt-minigolf/,Lilliputt Minigolf,0 hole,N/A,0
https://www.golf.org.au/lightning-ridge-golf-club/,Lightning Ridge Golf Club,"Golf Course ID: 22416,  18 hole",22416,18
https://www.golf.org.au/lismore-golf-club/,Lismore Golf Club,"Golf Course ID: 30711,  9 hole",30711,9
https://www.golf.org.au/lexton-golf-club/,Lexton Golf Club,"Golf Course ID: 30411,  9 hole",30411,9
https://www.golf.org.au/links-lady-bay-golf-club/,Links Lady Bay Golf Club,"Golf Course ID: 51120,  18 hole",51120,18
https://www.golf.org.au/leonora-golf-club/,Leonora Golf Club,"Golf Course ID: 65606,  18 hole",65606,18
https://www.golf.org.au/leura-golf-club/,Leura Golf Club,"Golf Course ID: 20706,  18 hole",20706,18
https://www.golf.org.au/leongatha-golf-club/,Leongatha Golf Club,"Golf Course ID: 31705,  18 hole",31705,18
https://www.golf.org.au/leonay-golf-club/,Leonay Golf Club,"Golf Course ID: 20314,  18 hole",20314,18
https://www.golf.org.au/leinster-golf-club/,Leinster Golf Club,"Golf Course ID: 66102,  18 hole",66102,18
https://www.golf.org.au/leigh-creek-golf-club/,Leigh Creek Golf Club,"Golf Course ID: 50711,  9 hole",50711,9
https://www.golf.org.au/leeton-golf-club/,Leeton Golf Club,"Golf Course ID: 22217,  18 hole",22217,18
https://www.golf.org.au/horizons-golf-resort/,Horizons Golf Resort,"Golf Course ID: 21804,  18 hole",21804,18
https://www.golf.org.au/launceston-golf-club/,Launceston Golf Club,"Golf Course ID: 76323,  18 hole",76323,18
